Tipe Laka Lantas;Jumlah Korban Luka Berat;Jumlah Korban Luka Ringan;Jumlah Korban Meninggal Dunia;latitude;longititude;Direction;Tipe Cahaya;Cuaca;Fungsi Jalan;Kelas Jalan;Geometri Jalan;Tipe Jalan;Kecepatan;Jenis Jalan;Lokasi Jalan;Kecamatan;Jenis Luka ;Age;jenis kelamin;jenis kendaraan
Di simpang, tabrakan dengan Kendaraan B yang datang dari arah kanan;0;1;0;-7,335330381;112,6320734;Selatan (180°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Kota / Kabupaten;Jalan Perum KBD Ds. Petiken Kec. Driyorejo Kab. Gresik;Driyorejo;Kecelakaan Ringan ;<17;Perempuan;R2 (Sepeda Motor)
Tabrak belakang kendaraan depan yang belok kiri;1;0;0;-7,244791951;112,5861845;Selatan (180°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Ds. Kepatihan Kec. Menganti Kab. Gresik;Menganti;Kecelakaan Berat ;46-65;Laki-laki;R2 (Sepeda Motor)
Tabrak belakang kendaraan depan yang belok kiri;0;1;0;-7,221641496;112,5037016;Selatan (180°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Ds. Metatu Kec. Benjeng Kab. Gresik;Benjeng;Kecelakaan Ringan ;17-25;Laki-laki;Mini Truk
Tabrakan saat kendaraan A melakukan gerakan mundur / lawan arah;1;0;0;-7,326459841;112,5662741;Selatan (180°);Terang / Jelas;Cerah;Kolektor;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Propinsi;Jalan Raya Ds. Kedamean Kec. Kedamean Kab. Gresik;Kedamean;Kecelakaan Berat ;17-25;Laki-laki;Mini Truk
Tabrakan saat kendaraan A melakukan gerakan mundur / lawan arah;0;1;0;-7,052662993;112,5745204;Utara (0°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Ds. Bungah Kec. Bungah Kab. Gresik;Bungah;Kecelakaan Ringan ;26-45;Laki-laki;R2 (Sepeda Motor)
Di ruas jalan, pejalan kaki di bahu jalan atau di trotoar;0;4;0;-7,293912189;112,5895035;Timur (90°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);60;Jalan Kota / Kabupaten;Jalan Raya Desa Menganti Kecamatan Menganti Kabupaten Gresik;Menganti;Kecelakaan Ringan ;17-25;Laki-laki;Mini Bus
Tabrak belakang kendaraan depan yang belok kanan;0;1;0;-7,031927505;112,5237718;Barat (270°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Kota / Kabupaten;Jalan Raya Ds. Mojopurowetan Kec. Bungah Kab. Gresik;Bungah;Kecelakaan Ringan ;;Perempuan;Sepeda Listrik
Tabrakan dengan kereta api;0;1;1;-7,190830137;112,6554486;Selatan (180°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Desa;Jalan Umum Perlintasa KA Kel. Tenggulunan Kec. Kebomas Kab. Gresik;Kebomas;Kecelakaan Fatal ;46-65;Laki-laki;Truk Berat / Tronton
Tabrakan kendaraan belok kiri dengan kendaraan yang datang dari arah yang berlawanan;0;2;0;-7,040659331;112,5332649;Barat (270°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Ds. Melirang Kec. Bungah Kab. Gresik;Bungah;Kecelakaan Ringan ;26-45;Laki-laki;R2 (Sepeda Motor)
Tabrakan kendaraan belok kiri dengan kendaraan yang jalan lurus;0;2;0;-7,13893472;112,6210848;Timur (90°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Kota / Kabupaten;Jalan Raya Ds. Roomo kec Manyar  Kab. Gresik;Manyar;Kecelakaan Ringan ;;Laki-laki;R2 (Sepeda Motor)
Tabrakan depan - belakang;0;2;0;-7,265777508;112,4693553;Timur (90°);Gelap / Sulit Terlihat;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Ds. Kalipadang Kec. Benjeng Kab. Gresik;Benjeng;Kecelakaan Ringan ;17-25;Perempuan;R2 (Sepeda Motor)
Tabrakan depan - belakang;0;1;0;-7,169628248;112,5802588;Barat (270°);Terang / Jelas;Hujan/ Grimis;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Nasional;Jalan Raya  Ds. Banjarsari Kec. Cerme Kab. Gresik;Cerme;Kecelakaan Ringan ;<17;Laki-laki;Mini Truk
Tabrakan depan - belakang;0;1;0;-7,320771644;112,5658969;Utara (0°);Terang / Jelas;Cerah;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Nasional;Jalan Raya Desa Kedamean Kecamatan Kedamean  Kabupaten Gresik;Kedamean;Kecelakaan Ringan ;46-65;Laki-laki;Mini Truk
Tabrakan depan - belakang;0;2;0;-7,353527421;112,6344995;Barat (270°);Terang / Jelas;Cerah;Tol;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Nasional;Jalan Tol SUMO KM 735.400 Jalur A Desa Tenaru Kecamatan Driyorejo Kabupaten Gresik;Driyorejo;Kecelakaan Ringan ;46-65;Laki-laki;Truk Berat / Tronton
Tabrakan depan - depan;0;1;0;-7,165014061;112,5493612;Timur (90°);Terang / Jelas;Cerah;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Nasional;Jalan Raya Ds. Tebaloan Kec. Duduksampeyan Kab. Gresik;Duduk Sampeyan;Kecelakaan Ringan ;46-65;Laki-laki;Medium Truk
Tabrakan depan - depan;0;2;0;-7,396446409;112,5253039;Timur (90°);Gelap / Sulit Terlihat;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Ds. Grompol Kec. Wringinanom Kab. Gresik;Wringinanom;Kecelakaan Ringan ;17-25;Laki-laki;R2 (Sepeda Motor)
Tabrakan depan - depan;1;0;0;-6,970532125;112,5240004;Timur (90°);Gelap / Sulit Terlihat;Hujan/ Grimis;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Nasional;Jalan Raya Ds. Sambipondok Kec. Sidayu Kab. Gresik;Sidayu;Kecelakaan Berat ;26-45;Laki-laki;Mini Truk
Tabrakan depan - depan;0;2;0;-7,152958877;112,517641;Barat (270°);Terang / Jelas;Cerah;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;4/2 B (4 Lajur/2 Arah dengan Batas Median);50;Jalan Nasional;Jalan Raya Desa Duduksampeyan Kecamatan Duduksampeyan Kabupaten Gresik;Duduk Sampeyan;Kecelakaan Ringan ;<17;Laki-laki;R2 (Sepeda Motor)
Tabrakan dengan kendaraan parkir di kiri;0;1;0;-7,221499133;112,5694968;Selatan (180°);Gelap / Sulit Terlihat;Cerah;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Nasional;Jalan Raya Ds. Cerme Lor Kec. Cerme Kab. Gresik;Cerme;Kecelakaan Ringan ;26-45;Laki-laki;Truk Berat / Tronton
Tabrakan dengan kendaraan parkir di kiri;0;0;1;-7,378575407;112,5831806;Timur (90°);Gelap / Sulit Terlihat;Cerah;Kolektor;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Propinsi;Jalan Raya Ds. Krikilan Kec. Driyorejo Kab. Gresik;Driyorejo;Kecelakaan Fatal ;26-45;Laki-laki;Mini Truk
Tabrakan kendaraan belok kanan dengan kendaraan yang datang dari arah berlawanan;0;2;0;-7,160494194;112,5316733;Timur (90°);Terang / Jelas;Cerah;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Nasional;Jalan Raya Ds. Samir Plapan Kec. Duduksampeyan Kab. Gresik;Duduk Sampeyan;Kecelakaan Ringan ;<17;Perempuan;R2 (Sepeda Motor)
Tabrakan kendaraan belok kanan dengan kendaraan yang datang dari arah berlawanan;0;2;0;-7,392732631;112,5469412;Barat (270°);Gelap / Sulit Terlihat;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Ds. Lebaniwaras Kec. Wringinanom Kab. Gresik;Wringinanom;Kecelakaan Ringan ;17-25;Laki-laki;R2 (Sepeda Motor)
Tabrakan kendaraan belok kanan dengan kendaraan yang datang dari arah berlawanan;0;1;0;-6,969153687;112,5205361;Barat (270°);Gelap / Sulit Terlihat;Cerah;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Nasional;Jalan Raya Desa Sambipondok Kecamatan Sidayu Kabupaten Gresik;Sidayu;Kecelakaan Ringan ;26-45;Laki-laki;Truk Berat / Tronton
Tabrakan kendaraan belok kanan dengan kendaraan yang datang dari arah berlawanan;0;2;0;-7,341692017;112,5674828;Utara (0°);Terang / Jelas;Cerah;Kolektor;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Propinsi;Jalan Raya Desa Banyuurip Kecamatan Kedamean Kabupaten Gresik;Kedamean;Kecelakaan Ringan ;46-65;Laki-laki;R2 (Sepeda Motor)
Tabrakan saat menyalip dari kanan;1;0;0;-7,365439627;112,6227766;Timur (90°);Gelap / Sulit Terlihat;Cerah;Kolektor;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Propinsi;Jalan Raya Desa Driyorejo Kecamatan Driyorejo Kabupaten Gresik;Driyorejo;Kecelakaan Berat ;26-45;Laki-laki;R2 (Sepeda Motor)
Tabrakan saat menyalip dari kanan;0;1;0;-7,057881969;112,5541424;Barat (270°);Terang / Jelas;Cerah;Lokal / Lingkungan;III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Desa;Jalan Umum Ds. Morobakung Kec. Manyar Kab. Gresik;Manyar;Kecelakaan Ringan ;<17;Laki-laki;R2 (Sepeda Motor)
Tabrak kendaraan belok kanan dengan kendaraan yang jalan lurus;0;1;0;-7,396642038;112,5250827;Timur (90°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Desa Sumberrame Kecamatan Wringinanom Kabupaten Gresik;Wringinanom;Kecelakaan Ringan ;26-45;Laki-laki;R2 (Sepeda Motor)
Tabrakan saat menyalip;1;0;0;-7,159676013;112,5891369;Selatan (180°);Gelap / Sulit Terlihat;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Kh Syafi’i Desa Dahanrejo Kecamatan Kebomas Kabupaten Gresik;Kebomas;Kecelakaan Berat ;<17;Laki-laki;Pick up
Tabrakan saat menyalip;1;0;0;-7,287125301;112,5853837;Selatan (180°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Kota / Kabupaten;Jalan Raya Ds. Hulaan Kec. Menganti Kab. Gresik;Menganti;Kecelakaan Berat ;<17;Laki-laki;R2 (Sepeda Motor)
Di ruas jalan, pejalan kaki menyeberang dari kanan ke kiri;0;2;0;-7,393341015;112,5285855;Selatan (180°);Terang / Jelas;Cerah;Lokal / Lingkungan;III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Desa;Jalan Umum Ds. Lebaniwaras Kec. Wringinanom Kab. Gresik;Wringinanom;Kecelakaan Ringan ;46-65;Perempuan;R2 (Sepeda Motor)
Di ruas jalan, pejalan kaki menyeberang dari kanan ke kiri;0;1;0;-7,265020953;112,4786064;Barat (270°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Kota / Kabupaten;Jalan Raya Ds. Kedungrukem Kec. Benjeng Kab. Gresik;Benjeng;Kecelakaan Ringan ;26-45;Laki-laki;R2 (Sepeda Motor)
Di ruas jalan, pejalan kaki menyeberang dari kanan ke kiri;0;1;0;-7,350518898;112,5200539;Utara (0°);Terang / Jelas;Hujan/ Grimis;Lokal / Lingkungan;III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Desa;Jalan Umum Ds. Sooko Kec. Wringinanom Kab. Gresik;Wringinanom;Kecelakaan Ringan ;<17;Perempuan;R2 (Sepeda Motor)
Tabrakan saat menyalip dari kiri;0;2;0;-7,090122038;112,5819393;Utara (0°);Gelap / Sulit Terlihat;Hujan/ Grimis;Kolektor;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Propinsi;Jalan Raya Ds. Banyuwangi Kec. Manyar Kab. Gresik;Manyar;Kecelakaan Ringan ;17-25;Laki-laki;R2 (Sepeda Motor)
Tabrakan saat menyalip dari kiri;0;1;0;-7,269481155;112,4333951;Barat (270°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Kota / Kabupaten;Jalan Raya Ds. Kedungsumber Kec. Balongpanggang Kab. Gresik;Balongpanggang;Kecelakaan Ringan ;46-65;Laki-laki;Pick up
Di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;0;1;0;-7,249868455;112,5612503;Barat (270°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Kota / Kabupaten;Jalan Raya Desa Morowudi Kecamatan Cerme Kabupaten Gresik;Cerme;Kecelakaan Ringan ;26-45;Laki-laki;R2 (Sepeda Motor)
Di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan;0;2;0;-7,227017209;112,5637135;Utara (0°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Ds. Cerme Lor Kec. Cerme Kab. Gresik;Cerme;Kecelakaan Ringan ;26-45;Laki-laki;R2 (Sepeda Motor)
Kendaraan Out of Control keluar ke kanan jalan;1;0;0;-7,141239746;112,6164064;Selatan (180°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Kalimantan GKB  Ds. Yosowilangun Kec. Manyar Kab. Gresik;Manyar;Kecelakaan Berat ;<17;Perempuan;R2 (Sepeda Motor)
Tabrakan dengan Kendaraan menyebrang dari sisi kiri jalan;0;1;0;-7,384387678;112,5760871;Barat (270°);Terang / Jelas;Cerah;Kolektor;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);X atau + (Simpang Empat);2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Propinsi;Jalan Raya Desa Krikilan (Simpang 4 Legundi) Kecamatan Driyorejo Kabupaten Gresik;Driyorejo;Kecelakaan Ringan ;<17;Laki-laki;R2 (Sepeda Motor)
Tabrakan samping;0;1;0;-7,105856227;112,5911086;Selatan (180°);Terang / Jelas;Cerah;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Nasional;Jalan Raya Ds. Banyuwangi Kec. Manyar Kab. Gresik;Manyar;Kecelakaan Ringan ;17-25;Perempuan;R2 (Sepeda Motor)
Tabrakan depan - depan;2;1;0;-7,229391656;112,5002716;Utara (0°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Ds. Medangan Kec. Benjeng Kab. Gresik;Benjeng;Kecelakaan Berat ;;Perempuan ;R2 (Sepeda Motor)
